network,prefix,num_sims,delay,budget,group,time,int_filename
TH,TH3,100,1,3,4821,1,../work/interventions/TH3_S100_0/new_I1-B3.csv
TH,TH3,100,1,3,4761,1,../work/interventions/TH3_S100_0/new_I1-B3.csv
TH,TH3,100,1,3,4845,1,../work/interventions/TH3_S100_0/new_I1-B3.csv
TH,TH3,100,1,4,4821,1,../work/interventions/TH3_S100_0/new_I1-B4.csv
TH,TH3,100,1,4,4761,1,../work/interventions/TH3_S100_0/new_I1-B4.csv
TH,TH3,100,1,4,4845,1,../work/interventions/TH3_S100_0/new_I1-B4.csv
TH,TH3,100,1,4,4749,1,../work/interventions/TH3_S100_0/new_I1-B4.csv
TH,TH3,100,12,1,4821,12,../work/interventions/TH3_S100_0/new_I12-B1.csv
TH,TH3,100,12,2,4761,12,../work/interventions/TH3_S100_0/new_I12-B2.csv
TH,TH3,100,12,2,4821,12,../work/interventions/TH3_S100_0/new_I12-B2.csv
TH,TH3,100,12,3,4761,12,../work/interventions/TH3_S100_0/new_I12-B3.csv
TH,TH3,100,12,3,4845,12,../work/interventions/TH3_S100_0/new_I12-B3.csv
TH,TH3,100,12,3,4821,12,../work/interventions/TH3_S100_0/new_I12-B3.csv
TH,TH3,100,12,4,4761,12,../work/interventions/TH3_S100_0/new_I12-B4.csv
TH,TH3,100,12,4,4845,12,../work/interventions/TH3_S100_0/new_I12-B4.csv
TH,TH3,100,12,4,4821,12,../work/interventions/TH3_S100_0/new_I12-B4.csv
TH,TH3,100,12,4,4749,12,../work/interventions/TH3_S100_0/new_I12-B4.csv
TH,TH3,100,18,1,4821,18,../work/interventions/TH3_S100_0/new_I18-B1.csv
TH,TH3,100,18,2,4761,18,../work/interventions/TH3_S100_0/new_I18-B2.csv
TH,TH3,100,18,2,4821,18,../work/interventions/TH3_S100_0/new_I18-B2.csv
TH,TH3,100,18,3,4821,18,../work/interventions/TH3_S100_0/new_I18-B3.csv
TH,TH3,100,18,3,4761,18,../work/interventions/TH3_S100_0/new_I18-B3.csv
TH,TH3,100,18,3,4797,18,../work/interventions/TH3_S100_0/new_I18-B3.csv
TH,TH3,100,18,4,4821,18,../work/interventions/TH3_S100_0/new_I18-B4.csv
TH,TH3,100,18,4,4761,18,../work/interventions/TH3_S100_0/new_I18-B4.csv
TH,TH3,100,18,4,4749,18,../work/interventions/TH3_S100_0/new_I18-B4.csv
TH,TH3,100,18,4,4797,18,../work/interventions/TH3_S100_0/new_I18-B4.csv
TH,TH3,100,3,1,4761,3,../work/interventions/TH3_S100_0/new_I3-B1.csv
TH,TH3,100,3,2,4761,3,../work/interventions/TH3_S100_0/new_I3-B2.csv
TH,TH3,100,3,2,4845,3,../work/interventions/TH3_S100_0/new_I3-B2.csv
TH,TH3,100,3,3,4821,3,../work/interventions/TH3_S100_0/new_I3-B3.csv
TH,TH3,100,3,3,4761,3,../work/interventions/TH3_S100_0/new_I3-B3.csv
TH,TH3,100,3,3,4845,3,../work/interventions/TH3_S100_0/new_I3-B3.csv
TH,TH3,100,3,4,4821,3,../work/interventions/TH3_S100_0/new_I3-B4.csv
TH,TH3,100,3,4,4761,3,../work/interventions/TH3_S100_0/new_I3-B4.csv
TH,TH3,100,3,4,4845,3,../work/interventions/TH3_S100_0/new_I3-B4.csv
TH,TH3,100,3,4,4749,3,../work/interventions/TH3_S100_0/new_I3-B4.csv
TH,TH3,100,6,1,4761,6,../work/interventions/TH3_S100_0/new_I6-B1.csv
TH,TH3,100,6,2,4761,6,../work/interventions/TH3_S100_0/new_I6-B2.csv
TH,TH3,100,6,2,4845,6,../work/interventions/TH3_S100_0/new_I6-B2.csv
TH,TH3,100,6,3,4761,6,../work/interventions/TH3_S100_0/new_I6-B3.csv
TH,TH3,100,6,3,4845,6,../work/interventions/TH3_S100_0/new_I6-B3.csv
TH,TH3,100,6,3,4749,6,../work/interventions/TH3_S100_0/new_I6-B3.csv
TH,TH3,100,6,4,4821,6,../work/interventions/TH3_S100_0/new_I6-B4.csv
TH,TH3,100,6,4,4761,6,../work/interventions/TH3_S100_0/new_I6-B4.csv
TH,TH3,100,6,4,4845,6,../work/interventions/TH3_S100_0/new_I6-B4.csv
TH,TH3,100,6,4,4749,6,../work/interventions/TH3_S100_0/new_I6-B4.csv
TH,TH4,100,1,1,4761,1,../work/interventions/TH4_S100_0/new_I1-B1.csv
TH,TH4,100,1,2,4761,1,../work/interventions/TH4_S100_0/new_I1-B2.csv
TH,TH4,100,1,2,4845,1,../work/interventions/TH4_S100_0/new_I1-B2.csv
TH,TH4,100,1,3,4761,1,../work/interventions/TH4_S100_0/new_I1-B3.csv
TH,TH4,100,1,3,4845,1,../work/interventions/TH4_S100_0/new_I1-B3.csv
TH,TH4,100,1,3,4749,1,../work/interventions/TH4_S100_0/new_I1-B3.csv
TH,TH4,100,1,4,4821,1,../work/interventions/TH4_S100_0/new_I1-B4.csv
TH,TH4,100,1,4,4761,1,../work/interventions/TH4_S100_0/new_I1-B4.csv
TH,TH4,100,1,4,4845,1,../work/interventions/TH4_S100_0/new_I1-B4.csv
TH,TH4,100,1,4,4749,1,../work/interventions/TH4_S100_0/new_I1-B4.csv
TH,TH4,100,12,1,4761,12,../work/interventions/TH4_S100_0/new_I12-B1.csv
TH,TH4,100,12,2,4761,12,../work/interventions/TH4_S100_0/new_I12-B2.csv
TH,TH4,100,12,2,4845,12,../work/interventions/TH4_S100_0/new_I12-B2.csv
TH,TH4,100,12,3,4821,12,../work/interventions/TH4_S100_0/new_I12-B3.csv
TH,TH4,100,12,3,4761,12,../work/interventions/TH4_S100_0/new_I12-B3.csv
TH,TH4,100,12,3,4845,12,../work/interventions/TH4_S100_0/new_I12-B3.csv
TH,TH4,100,12,4,4821,12,../work/interventions/TH4_S100_0/new_I12-B4.csv
TH,TH4,100,12,4,4761,12,../work/interventions/TH4_S100_0/new_I12-B4.csv
TH,TH4,100,12,4,4845,12,../work/interventions/TH4_S100_0/new_I12-B4.csv
TH,TH4,100,12,4,4749,12,../work/interventions/TH4_S100_0/new_I12-B4.csv
TH,TH4,100,18,1,4821,18,../work/interventions/TH4_S100_0/new_I18-B1.csv
TH,TH4,100,18,2,4761,18,../work/interventions/TH4_S100_0/new_I18-B2.csv
TH,TH4,100,18,2,4821,18,../work/interventions/TH4_S100_0/new_I18-B2.csv
TH,TH4,100,18,3,4761,18,../work/interventions/TH4_S100_0/new_I18-B3.csv
TH,TH4,100,18,3,4821,18,../work/interventions/TH4_S100_0/new_I18-B3.csv
TH,TH4,100,18,3,4797,18,../work/interventions/TH4_S100_0/new_I18-B3.csv
TH,TH4,100,18,4,4821,18,../work/interventions/TH4_S100_0/new_I18-B4.csv
TH,TH4,100,18,4,4761,18,../work/interventions/TH4_S100_0/new_I18-B4.csv
TH,TH4,100,18,4,4749,18,../work/interventions/TH4_S100_0/new_I18-B4.csv
TH,TH4,100,18,4,4797,18,../work/interventions/TH4_S100_0/new_I18-B4.csv
TH,TH4,100,3,1,4761,3,../work/interventions/TH4_S100_0/new_I3-B1.csv
TH,TH4,100,3,2,4761,3,../work/interventions/TH4_S100_0/new_I3-B2.csv
TH,TH4,100,3,2,4845,3,../work/interventions/TH4_S100_0/new_I3-B2.csv
TH,TH4,100,3,3,4761,3,../work/interventions/TH4_S100_0/new_I3-B3.csv
TH,TH4,100,3,3,4845,3,../work/interventions/TH4_S100_0/new_I3-B3.csv
TH,TH4,100,3,3,4749,3,../work/interventions/TH4_S100_0/new_I3-B3.csv
TH,TH4,100,3,4,4821,3,../work/interventions/TH4_S100_0/new_I3-B4.csv
TH,TH4,100,3,4,4761,3,../work/interventions/TH4_S100_0/new_I3-B4.csv
TH,TH4,100,3,4,4845,3,../work/interventions/TH4_S100_0/new_I3-B4.csv
TH,TH4,100,3,4,4749,3,../work/interventions/TH4_S100_0/new_I3-B4.csv
TH,TH4,100,6,1,4761,6,../work/interventions/TH4_S100_0/new_I6-B1.csv
TH,TH4,100,6,2,4761,6,../work/interventions/TH4_S100_0/new_I6-B2.csv
TH,TH4,100,6,2,4845,6,../work/interventions/TH4_S100_0/new_I6-B2.csv
TH,TH4,100,6,3,4761,6,../work/interventions/TH4_S100_0/new_I6-B3.csv
TH,TH4,100,6,3,4845,6,../work/interventions/TH4_S100_0/new_I6-B3.csv
TH,TH4,100,6,3,4749,6,../work/interventions/TH4_S100_0/new_I6-B3.csv
TH,TH4,100,6,4,4821,6,../work/interventions/TH4_S100_0/new_I6-B4.csv
TH,TH4,100,6,4,4761,6,../work/interventions/TH4_S100_0/new_I6-B4.csv
TH,TH4,100,6,4,4845,6,../work/interventions/TH4_S100_0/new_I6-B4.csv
TH,TH4,100,6,4,4749,6,../work/interventions/TH4_S100_0/new_I6-B4.csv
VN,VN1,100,1,1,24,1,../work/interventions/VN1_S100_0/new_I1-B1.csv
VN,VN1,100,1,2,24,1,../work/interventions/VN1_S100_0/new_I1-B2.csv
VN,VN1,100,1,2,66,1,../work/interventions/VN1_S100_0/new_I1-B2.csv
VN,VN1,100,1,3,24,1,../work/interventions/VN1_S100_0/new_I1-B3.csv
VN,VN1,100,1,3,537,1,../work/interventions/VN1_S100_0/new_I1-B3.csv
VN,VN1,100,1,3,66,1,../work/interventions/VN1_S100_0/new_I1-B3.csv
VN,VN1,100,1,5,66,1,../work/interventions/VN1_S100_0/new_I1-B5.csv
VN,VN1,100,1,5,36,1,../work/interventions/VN1_S100_0/new_I1-B5.csv
VN,VN1,100,1,5,495,1,../work/interventions/VN1_S100_0/new_I1-B5.csv
VN,VN1,100,1,5,24,1,../work/interventions/VN1_S100_0/new_I1-B5.csv
VN,VN1,100,1,5,537,1,../work/interventions/VN1_S100_0/new_I1-B5.csv
VN,VN1,100,1,7,0,1,../work/interventions/VN1_S100_0/new_I1-B7.csv
VN,VN1,100,1,7,66,1,../work/interventions/VN1_S100_0/new_I1-B7.csv
VN,VN1,100,1,7,36,1,../work/interventions/VN1_S100_0/new_I1-B7.csv
VN,VN1,100,1,7,12,1,../work/interventions/VN1_S100_0/new_I1-B7.csv
VN,VN1,100,1,7,495,1,../work/interventions/VN1_S100_0/new_I1-B7.csv
VN,VN1,100,1,7,24,1,../work/interventions/VN1_S100_0/new_I1-B7.csv
VN,VN1,100,1,7,537,1,../work/interventions/VN1_S100_0/new_I1-B7.csv
VN,VN1,100,12,1,12,12,../work/interventions/VN1_S100_0/new_I12-B1.csv
VN,VN1,100,12,2,12,12,../work/interventions/VN1_S100_0/new_I12-B2.csv
VN,VN1,100,12,2,45,12,../work/interventions/VN1_S100_0/new_I12-B2.csv
VN,VN1,100,12,3,24,12,../work/interventions/VN1_S100_0/new_I12-B3.csv
VN,VN1,100,12,3,12,12,../work/interventions/VN1_S100_0/new_I12-B3.csv
VN,VN1,100,12,3,45,12,../work/interventions/VN1_S100_0/new_I12-B3.csv
VN,VN1,100,12,5,66,12,../work/interventions/VN1_S100_0/new_I12-B5.csv
VN,VN1,100,12,5,12,12,../work/interventions/VN1_S100_0/new_I12-B5.csv
VN,VN1,100,12,5,45,12,../work/interventions/VN1_S100_0/new_I12-B5.csv
VN,VN1,100,12,5,54,12,../work/interventions/VN1_S100_0/new_I12-B5.csv
VN,VN1,100,12,5,24,12,../work/interventions/VN1_S100_0/new_I12-B5.csv
VN,VN1,100,12,7,66,12,../work/interventions/VN1_S100_0/new_I12-B7.csv
VN,VN1,100,12,7,12,12,../work/interventions/VN1_S100_0/new_I12-B7.csv
VN,VN1,100,12,7,45,12,../work/interventions/VN1_S100_0/new_I12-B7.csv
VN,VN1,100,12,7,54,12,../work/interventions/VN1_S100_0/new_I12-B7.csv
VN,VN1,100,12,7,24,12,../work/interventions/VN1_S100_0/new_I12-B7.csv
VN,VN1,100,12,7,537,12,../work/interventions/VN1_S100_0/new_I12-B7.csv
VN,VN1,100,12,7,93,12,../work/interventions/VN1_S100_0/new_I12-B7.csv
VN,VN1,100,18,1,12,18,../work/interventions/VN1_S100_0/new_I18-B1.csv
VN,VN1,100,18,2,12,18,../work/interventions/VN1_S100_0/new_I18-B2.csv
VN,VN1,100,18,2,45,18,../work/interventions/VN1_S100_0/new_I18-B2.csv
VN,VN1,100,18,3,24,18,../work/interventions/VN1_S100_0/new_I18-B3.csv
VN,VN1,100,18,3,12,18,../work/interventions/VN1_S100_0/new_I18-B3.csv
VN,VN1,100,18,3,45,18,../work/interventions/VN1_S100_0/new_I18-B3.csv
VN,VN1,100,18,5,12,18,../work/interventions/VN1_S100_0/new_I18-B5.csv
VN,VN1,100,18,5,45,18,../work/interventions/VN1_S100_0/new_I18-B5.csv
VN,VN1,100,18,5,54,18,../work/interventions/VN1_S100_0/new_I18-B5.csv
VN,VN1,100,18,5,24,18,../work/interventions/VN1_S100_0/new_I18-B5.csv
VN,VN1,100,18,5,93,18,../work/interventions/VN1_S100_0/new_I18-B5.csv
VN,VN1,100,18,7,0,18,../work/interventions/VN1_S100_0/new_I18-B7.csv
VN,VN1,100,18,7,231,18,../work/interventions/VN1_S100_0/new_I18-B7.csv
VN,VN1,100,18,7,12,18,../work/interventions/VN1_S100_0/new_I18-B7.csv
VN,VN1,100,18,7,45,18,../work/interventions/VN1_S100_0/new_I18-B7.csv
VN,VN1,100,18,7,54,18,../work/interventions/VN1_S100_0/new_I18-B7.csv
VN,VN1,100,18,7,24,18,../work/interventions/VN1_S100_0/new_I18-B7.csv
VN,VN1,100,18,7,93,18,../work/interventions/VN1_S100_0/new_I18-B7.csv
VN,VN1,100,3,1,24,3,../work/interventions/VN1_S100_0/new_I3-B1.csv
VN,VN1,100,3,2,24,3,../work/interventions/VN1_S100_0/new_I3-B2.csv
VN,VN1,100,3,2,36,3,../work/interventions/VN1_S100_0/new_I3-B2.csv
VN,VN1,100,3,3,24,3,../work/interventions/VN1_S100_0/new_I3-B3.csv
VN,VN1,100,3,3,66,3,../work/interventions/VN1_S100_0/new_I3-B3.csv
VN,VN1,100,3,3,36,3,../work/interventions/VN1_S100_0/new_I3-B3.csv
VN,VN1,100,3,5,66,3,../work/interventions/VN1_S100_0/new_I3-B5.csv
VN,VN1,100,3,5,36,3,../work/interventions/VN1_S100_0/new_I3-B5.csv
VN,VN1,100,3,5,495,3,../work/interventions/VN1_S100_0/new_I3-B5.csv
VN,VN1,100,3,5,24,3,../work/interventions/VN1_S100_0/new_I3-B5.csv
VN,VN1,100,3,5,537,3,../work/interventions/VN1_S100_0/new_I3-B5.csv
VN,VN1,100,3,7,0,3,../work/interventions/VN1_S100_0/new_I3-B7.csv
VN,VN1,100,3,7,66,3,../work/interventions/VN1_S100_0/new_I3-B7.csv
VN,VN1,100,3,7,36,3,../work/interventions/VN1_S100_0/new_I3-B7.csv
VN,VN1,100,3,7,45,3,../work/interventions/VN1_S100_0/new_I3-B7.csv
VN,VN1,100,3,7,495,3,../work/interventions/VN1_S100_0/new_I3-B7.csv
VN,VN1,100,3,7,24,3,../work/interventions/VN1_S100_0/new_I3-B7.csv
VN,VN1,100,3,7,537,3,../work/interventions/VN1_S100_0/new_I3-B7.csv
VN,VN1,100,6,1,45,6,../work/interventions/VN1_S100_0/new_I6-B1.csv
VN,VN1,100,6,2,0,6,../work/interventions/VN1_S100_0/new_I6-B2.csv
VN,VN1,100,6,2,45,6,../work/interventions/VN1_S100_0/new_I6-B2.csv
VN,VN1,100,6,3,0,6,../work/interventions/VN1_S100_0/new_I6-B3.csv
VN,VN1,100,6,3,24,6,../work/interventions/VN1_S100_0/new_I6-B3.csv
VN,VN1,100,6,3,45,6,../work/interventions/VN1_S100_0/new_I6-B3.csv
VN,VN1,100,6,5,0,6,../work/interventions/VN1_S100_0/new_I6-B5.csv
VN,VN1,100,6,5,66,6,../work/interventions/VN1_S100_0/new_I6-B5.csv
VN,VN1,100,6,5,45,6,../work/interventions/VN1_S100_0/new_I6-B5.csv
VN,VN1,100,6,5,24,6,../work/interventions/VN1_S100_0/new_I6-B5.csv
VN,VN1,100,6,5,537,6,../work/interventions/VN1_S100_0/new_I6-B5.csv
VN,VN1,100,6,7,0,6,../work/interventions/VN1_S100_0/new_I6-B7.csv
VN,VN1,100,6,7,66,6,../work/interventions/VN1_S100_0/new_I6-B7.csv
VN,VN1,100,6,7,231,6,../work/interventions/VN1_S100_0/new_I6-B7.csv
VN,VN1,100,6,7,45,6,../work/interventions/VN1_S100_0/new_I6-B7.csv
VN,VN1,100,6,7,495,6,../work/interventions/VN1_S100_0/new_I6-B7.csv
VN,VN1,100,6,7,24,6,../work/interventions/VN1_S100_0/new_I6-B7.csv
VN,VN1,100,6,7,537,6,../work/interventions/VN1_S100_0/new_I6-B7.csv
VN,VN2,100,1,1,24,1,../work/interventions/VN2_S100_0/new_I1-B1.csv
VN,VN2,100,1,2,24,1,../work/interventions/VN2_S100_0/new_I1-B2.csv
VN,VN2,100,1,2,66,1,../work/interventions/VN2_S100_0/new_I1-B2.csv
VN,VN2,100,1,3,24,1,../work/interventions/VN2_S100_0/new_I1-B3.csv
VN,VN2,100,1,3,537,1,../work/interventions/VN2_S100_0/new_I1-B3.csv
VN,VN2,100,1,3,66,1,../work/interventions/VN2_S100_0/new_I1-B3.csv
VN,VN2,100,1,5,66,1,../work/interventions/VN2_S100_0/new_I1-B5.csv
VN,VN2,100,1,5,36,1,../work/interventions/VN2_S100_0/new_I1-B5.csv
VN,VN2,100,1,5,495,1,../work/interventions/VN2_S100_0/new_I1-B5.csv
VN,VN2,100,1,5,24,1,../work/interventions/VN2_S100_0/new_I1-B5.csv
VN,VN2,100,1,5,537,1,../work/interventions/VN2_S100_0/new_I1-B5.csv
VN,VN2,100,1,7,0,1,../work/interventions/VN2_S100_0/new_I1-B7.csv
VN,VN2,100,1,7,66,1,../work/interventions/VN2_S100_0/new_I1-B7.csv
VN,VN2,100,1,7,36,1,../work/interventions/VN2_S100_0/new_I1-B7.csv
VN,VN2,100,1,7,12,1,../work/interventions/VN2_S100_0/new_I1-B7.csv
VN,VN2,100,1,7,495,1,../work/interventions/VN2_S100_0/new_I1-B7.csv
VN,VN2,100,1,7,24,1,../work/interventions/VN2_S100_0/new_I1-B7.csv
VN,VN2,100,1,7,537,1,../work/interventions/VN2_S100_0/new_I1-B7.csv
VN,VN2,100,12,1,45,12,../work/interventions/VN2_S100_0/new_I12-B1.csv
VN,VN2,100,12,2,12,12,../work/interventions/VN2_S100_0/new_I12-B2.csv
VN,VN2,100,12,2,45,12,../work/interventions/VN2_S100_0/new_I12-B2.csv
VN,VN2,100,12,3,24,12,../work/interventions/VN2_S100_0/new_I12-B3.csv
VN,VN2,100,12,3,12,12,../work/interventions/VN2_S100_0/new_I12-B3.csv
VN,VN2,100,12,3,45,12,../work/interventions/VN2_S100_0/new_I12-B3.csv
VN,VN2,100,12,5,66,12,../work/interventions/VN2_S100_0/new_I12-B5.csv
VN,VN2,100,12,5,12,12,../work/interventions/VN2_S100_0/new_I12-B5.csv
VN,VN2,100,12,5,45,12,../work/interventions/VN2_S100_0/new_I12-B5.csv
VN,VN2,100,12,5,54,12,../work/interventions/VN2_S100_0/new_I12-B5.csv
VN,VN2,100,12,5,24,12,../work/interventions/VN2_S100_0/new_I12-B5.csv
VN,VN2,100,12,7,66,12,../work/interventions/VN2_S100_0/new_I12-B7.csv
VN,VN2,100,12,7,12,12,../work/interventions/VN2_S100_0/new_I12-B7.csv
VN,VN2,100,12,7,45,12,../work/interventions/VN2_S100_0/new_I12-B7.csv
VN,VN2,100,12,7,54,12,../work/interventions/VN2_S100_0/new_I12-B7.csv
VN,VN2,100,12,7,24,12,../work/interventions/VN2_S100_0/new_I12-B7.csv
VN,VN2,100,12,7,537,12,../work/interventions/VN2_S100_0/new_I12-B7.csv
VN,VN2,100,12,7,93,12,../work/interventions/VN2_S100_0/new_I12-B7.csv
VN,VN2,100,18,1,12,18,../work/interventions/VN2_S100_0/new_I18-B1.csv
VN,VN2,100,18,2,12,18,../work/interventions/VN2_S100_0/new_I18-B2.csv
VN,VN2,100,18,2,45,18,../work/interventions/VN2_S100_0/new_I18-B2.csv
VN,VN2,100,18,3,24,18,../work/interventions/VN2_S100_0/new_I18-B3.csv
VN,VN2,100,18,3,12,18,../work/interventions/VN2_S100_0/new_I18-B3.csv
VN,VN2,100,18,3,45,18,../work/interventions/VN2_S100_0/new_I18-B3.csv
VN,VN2,100,18,5,12,18,../work/interventions/VN2_S100_0/new_I18-B5.csv
VN,VN2,100,18,5,45,18,../work/interventions/VN2_S100_0/new_I18-B5.csv
VN,VN2,100,18,5,54,18,../work/interventions/VN2_S100_0/new_I18-B5.csv
VN,VN2,100,18,5,24,18,../work/interventions/VN2_S100_0/new_I18-B5.csv
VN,VN2,100,18,5,93,18,../work/interventions/VN2_S100_0/new_I18-B5.csv
VN,VN2,100,18,7,0,18,../work/interventions/VN2_S100_0/new_I18-B7.csv
VN,VN2,100,18,7,231,18,../work/interventions/VN2_S100_0/new_I18-B7.csv
VN,VN2,100,18,7,12,18,../work/interventions/VN2_S100_0/new_I18-B7.csv
VN,VN2,100,18,7,45,18,../work/interventions/VN2_S100_0/new_I18-B7.csv
VN,VN2,100,18,7,54,18,../work/interventions/VN2_S100_0/new_I18-B7.csv
VN,VN2,100,18,7,24,18,../work/interventions/VN2_S100_0/new_I18-B7.csv
VN,VN2,100,18,7,93,18,../work/interventions/VN2_S100_0/new_I18-B7.csv
VN,VN2,100,3,1,24,3,../work/interventions/VN2_S100_0/new_I3-B1.csv
VN,VN2,100,3,2,24,3,../work/interventions/VN2_S100_0/new_I3-B2.csv
VN,VN2,100,3,2,36,3,../work/interventions/VN2_S100_0/new_I3-B2.csv
VN,VN2,100,3,3,24,3,../work/interventions/VN2_S100_0/new_I3-B3.csv
VN,VN2,100,3,3,66,3,../work/interventions/VN2_S100_0/new_I3-B3.csv
VN,VN2,100,3,3,36,3,../work/interventions/VN2_S100_0/new_I3-B3.csv
VN,VN2,100,3,5,66,3,../work/interventions/VN2_S100_0/new_I3-B5.csv
VN,VN2,100,3,5,36,3,../work/interventions/VN2_S100_0/new_I3-B5.csv
VN,VN2,100,3,5,495,3,../work/interventions/VN2_S100_0/new_I3-B5.csv
VN,VN2,100,3,5,24,3,../work/interventions/VN2_S100_0/new_I3-B5.csv
VN,VN2,100,3,5,537,3,../work/interventions/VN2_S100_0/new_I3-B5.csv
VN,VN2,100,3,7,66,3,../work/interventions/VN2_S100_0/new_I3-B7.csv
VN,VN2,100,3,7,162,3,../work/interventions/VN2_S100_0/new_I3-B7.csv
VN,VN2,100,3,7,36,3,../work/interventions/VN2_S100_0/new_I3-B7.csv
VN,VN2,100,3,7,45,3,../work/interventions/VN2_S100_0/new_I3-B7.csv
VN,VN2,100,3,7,495,3,../work/interventions/VN2_S100_0/new_I3-B7.csv
VN,VN2,100,3,7,24,3,../work/interventions/VN2_S100_0/new_I3-B7.csv
VN,VN2,100,3,7,537,3,../work/interventions/VN2_S100_0/new_I3-B7.csv
VN,VN2,100,6,1,45,6,../work/interventions/VN2_S100_0/new_I6-B1.csv
VN,VN2,100,6,2,0,6,../work/interventions/VN2_S100_0/new_I6-B2.csv
VN,VN2,100,6,2,45,6,../work/interventions/VN2_S100_0/new_I6-B2.csv
VN,VN2,100,6,3,0,6,../work/interventions/VN2_S100_0/new_I6-B3.csv
VN,VN2,100,6,3,24,6,../work/interventions/VN2_S100_0/new_I6-B3.csv
VN,VN2,100,6,3,45,6,../work/interventions/VN2_S100_0/new_I6-B3.csv
VN,VN2,100,6,5,0,6,../work/interventions/VN2_S100_0/new_I6-B5.csv
VN,VN2,100,6,5,66,6,../work/interventions/VN2_S100_0/new_I6-B5.csv
VN,VN2,100,6,5,45,6,../work/interventions/VN2_S100_0/new_I6-B5.csv
VN,VN2,100,6,5,24,6,../work/interventions/VN2_S100_0/new_I6-B5.csv
VN,VN2,100,6,5,537,6,../work/interventions/VN2_S100_0/new_I6-B5.csv
VN,VN2,100,6,7,0,6,../work/interventions/VN2_S100_0/new_I6-B7.csv
VN,VN2,100,6,7,66,6,../work/interventions/VN2_S100_0/new_I6-B7.csv
VN,VN2,100,6,7,231,6,../work/interventions/VN2_S100_0/new_I6-B7.csv
VN,VN2,100,6,7,45,6,../work/interventions/VN2_S100_0/new_I6-B7.csv
VN,VN2,100,6,7,495,6,../work/interventions/VN2_S100_0/new_I6-B7.csv
VN,VN2,100,6,7,24,6,../work/interventions/VN2_S100_0/new_I6-B7.csv
VN,VN2,100,6,7,537,6,../work/interventions/VN2_S100_0/new_I6-B7.csv
VN,VN3,100,1,1,24,1,../work/interventions/VN3_S100_0/new_I1-B1.csv
VN,VN3,100,1,2,24,1,../work/interventions/VN3_S100_0/new_I1-B2.csv
VN,VN3,100,1,2,66,1,../work/interventions/VN3_S100_0/new_I1-B2.csv
VN,VN3,100,1,3,24,1,../work/interventions/VN3_S100_0/new_I1-B3.csv
VN,VN3,100,1,3,537,1,../work/interventions/VN3_S100_0/new_I1-B3.csv
VN,VN3,100,1,3,66,1,../work/interventions/VN3_S100_0/new_I1-B3.csv
VN,VN3,100,1,5,66,1,../work/interventions/VN3_S100_0/new_I1-B5.csv
VN,VN3,100,1,5,36,1,../work/interventions/VN3_S100_0/new_I1-B5.csv
VN,VN3,100,1,5,495,1,../work/interventions/VN3_S100_0/new_I1-B5.csv
VN,VN3,100,1,5,24,1,../work/interventions/VN3_S100_0/new_I1-B5.csv
VN,VN3,100,1,5,537,1,../work/interventions/VN3_S100_0/new_I1-B5.csv
VN,VN3,100,1,7,0,1,../work/interventions/VN3_S100_0/new_I1-B7.csv
VN,VN3,100,1,7,66,1,../work/interventions/VN3_S100_0/new_I1-B7.csv
VN,VN3,100,1,7,36,1,../work/interventions/VN3_S100_0/new_I1-B7.csv
VN,VN3,100,1,7,12,1,../work/interventions/VN3_S100_0/new_I1-B7.csv
VN,VN3,100,1,7,495,1,../work/interventions/VN3_S100_0/new_I1-B7.csv
VN,VN3,100,1,7,24,1,../work/interventions/VN3_S100_0/new_I1-B7.csv
VN,VN3,100,1,7,537,1,../work/interventions/VN3_S100_0/new_I1-B7.csv
VN,VN3,100,12,1,12,12,../work/interventions/VN3_S100_0/new_I12-B1.csv
VN,VN3,100,12,2,24,12,../work/interventions/VN3_S100_0/new_I12-B2.csv
VN,VN3,100,12,2,12,12,../work/interventions/VN3_S100_0/new_I12-B2.csv
VN,VN3,100,12,3,24,12,../work/interventions/VN3_S100_0/new_I12-B3.csv
VN,VN3,100,12,3,12,12,../work/interventions/VN3_S100_0/new_I12-B3.csv
VN,VN3,100,12,3,54,12,../work/interventions/VN3_S100_0/new_I12-B3.csv
VN,VN3,100,12,5,66,12,../work/interventions/VN3_S100_0/new_I12-B5.csv
VN,VN3,100,12,5,12,12,../work/interventions/VN3_S100_0/new_I12-B5.csv
VN,VN3,100,12,5,45,12,../work/interventions/VN3_S100_0/new_I12-B5.csv
VN,VN3,100,12,5,54,12,../work/interventions/VN3_S100_0/new_I12-B5.csv
VN,VN3,100,12,5,24,12,../work/interventions/VN3_S100_0/new_I12-B5.csv
VN,VN3,100,12,7,66,12,../work/interventions/VN3_S100_0/new_I12-B7.csv
VN,VN3,100,12,7,12,12,../work/interventions/VN3_S100_0/new_I12-B7.csv
VN,VN3,100,12,7,45,12,../work/interventions/VN3_S100_0/new_I12-B7.csv
VN,VN3,100,12,7,54,12,../work/interventions/VN3_S100_0/new_I12-B7.csv
VN,VN3,100,12,7,24,12,../work/interventions/VN3_S100_0/new_I12-B7.csv
VN,VN3,100,12,7,537,12,../work/interventions/VN3_S100_0/new_I12-B7.csv
VN,VN3,100,12,7,93,12,../work/interventions/VN3_S100_0/new_I12-B7.csv
VN,VN3,100,18,1,12,18,../work/interventions/VN3_S100_0/new_I18-B1.csv
VN,VN3,100,18,2,24,18,../work/interventions/VN3_S100_0/new_I18-B2.csv
